Date,Open,High,Low,Close
7/2/2020,41.72,41.99,40.32,40.92
7/1/2020,41.17,41.99,40.99,41.72
6/30/2020,41.7,42.21,40.78,41.17
6/29/2020,41.3,41.7,40.6,41.7
6/28/2020,40.55,41.98,40.45,41.3
6/27/2020,43.28,43.34,39.43,40.55
6/26/2020,42.43,43.5,41.41,43.27
6/25/2020,42.58,42.93,41.64,42.43
6/24/2020,44.16,44.59,42.2,42.58
6/23/2020,44.4,44.62,43.89,44.16
6/22/2020,42.99,44.49,42.89,44.4
6/21/2020,43.34,43.81,42.99,42.99
6/20/2020,42.94,43.44,42.5,43.34
6/19/2020,43.14,43.6,42.83,42.94
6/18/2020,43.63,44.16,43,43.14
6/17/2020,43.76,44.97,43.07,43.64
6/16/2020,44.02,44.24,43.43,43.76
6/15/2020,44.3,44.3,41.78,44
6/14/2020,44.77,45.15,43.87,44.3
6/13/2020,44.82,45.2,44.31,44.77
6/12/2020,43.63,45.31,42.77,44.84
6/11/2020,46.66,46.91,42.21,43.63
6/10/2020,45.85,75.44,45.63,46.72
6/9/2020,46.13,46.84,45.42,45.85
6/8/2020,46.62,46.84,46.02,46.11
6/7/2020,46.89,46.93,45.18,46.62
6/6/2020,47.08,47.19,46.2,46.89
6/5/2020,47.2,47.97,46.46,47.08
6/4/2020,47.01,48.08,46.46,47.2
6/3/2020,45.7,47.43,45.3,47.01
6/2/2020,47.4,49.89,44.64,45.7
6/1/2020,46.54,47.48,45.17,47.4
5/31/2020,46.64,47.92,46.06,46.58
5/30/2020,44.52,47.25,44.21,46.64
5/29/2020,44.33,45.22,44.18,44.52
5/28/2020,43.58,44.55,43.2,44.32
5/27/2020,42.5,43.97,42.18,43.58
5/26/2020,43.05,43.05,41.81,42.5
5/25/2020,43.14,43.39,41.77,43.05
5/24/2020,44.25,44.57,42.58,43.17
5/23/2020,44.45,44.72,43.69,44.25
5/22/2020,42.67,44.6,42.36,44.51
5/21/2020,44.26,44.6,41.6,42.67
5/20/2020,45.2,46.19,43.2,44.34
5/19/2020,45,45.61,44.08,45.2
5/18/2020,43.88,46.62,43.51,45
5/17/2020,43.2,44.49,43.15,43.88
5/16/2020,42.3,43.84,42.25,43.2
5/15/2020,43.87,44.17,41.88,42.3
5/14/2020,43.35,44.35,42.33,43.87
5/13/2020,42.4,43.56,41.38,43.35
5/12/2020,41.49,42.86,40.85,42.4
5/11/2020,41.9,42.92,39.41,41.49
5/10/2020,47.68,47.68,39.92,41.9
5/9/2020,47.97,49.07,46.81,47.62
5/8/2020,47.42,48.36,46.41,47.97
5/7/2020,46.38,48.19,44.55,47.35
5/6/2020,46.5,47.56,46.18,46.3
5/5/2020,47.03,47.79,45.78,46.5
5/4/2020,47.31,48.27,45.22,46.86
5/3/2020,49.43,49.99,46.85,47.31
5/2/2020,46.61,49.57,46.61,49.43
5/1/2020,47.1,48.3,46.29,46.61
4/30/2020,48.92,50.83,45.8,47.1
4/29/2020,44.93,49.76,44.76,48.87
4/28/2020,43.96,44.95,43.6,44.94
4/27/2020,44.5,45.09,43.33,43.96
4/26/2020,44.61,45.37,43.81,44.5
4/25/2020,44.66,45.57,43.92,44.65
4/24/2020,43.34,44.95,42.8,44.66
4/23/2020,41.89,43.81,41.07,43.34
4/22/2020,40.79,42.37,40.37,41.89
4/21/2020,40.62,41.37,40.18,40.79
4/20/2020,42.67,43.31,39.6,40.51
4/19/2020,43.7,44.48,41.85,42.69
4/18/2020,42.37,43.93,42.11,43.7
4/17/2020,42.58,43.11,41.72,42.37
4/16/2020,40.47,43.62,38,42.58
4/15/2020,41.21,41.74,40.18,40.47
4/14/2020,41.37,41.92,40.58,41.21
4/13/2020,43.35,43.49,39.77,41.22
4/12/2020,41.86,43.71,41.74,43.35
4/11/2020,42.42,43.15,41.51,41.86
4/10/2020,46.19,46.9,41,42.35
4/9/2020,46.28,46.86,44.87,46.04
4/8/2020,44.22,47.22,43.83,46.35
4/7/2020,44.1,47.69,43.92,44.22
4/6/2020,40.33,44.96,40.21,44.2
4/5/2020,40.53,41.02,40.01,40.33
4/4/2020,40.33,41.18,40.08,40.53
4/3/2020,39.89,41.31,39.66,40.33
4/2/2020,38.06,42.79,38.06,39.89
4/1/2020,39.23,39.38,37.37,38.06
3/31/2020,39.24,39.74,38.44,39.23
3/30/2020,37.36,39.5,37.04,39.32
3/29/2020,39.05,39.44,37.03,37.34
